Date,COST,DIS,MSFT,NKE
2019-11-01 00:00:00-04:00,299.80999755859375,151.5800018310547,151.3800048828125,93.48999786376953
2019-12-01 00:00:00-05:00,293.9200134277344,144.6300048828125,157.6999969482422,101.30999755859375
2020-01-01 00:00:00-05:00,305.5199890136719,138.30999755859375,170.22999572753906,96.30000305175781
2020-02-01 00:00:00-05:00,281.1400146484375,117.6500015258789,162.00999450683594,89.37999725341797
2020-03-01 00:00:00-05:00,285.1300048828125,96.5999984741211,157.7100067138672,82.73999786376953
2020-04-01 00:00:00-04:00,303.0,108.1500015258789,179.2100067138672,87.18000030517578
2020-05-01 00:00:00-04:00,308.4700012207031,117.30000305175781,183.25,98.58000183105469
2020-06-01 00:00:00-04:00,303.2099914550781,111.51000213623047,203.50999450683594,98.05000305175781
2020-07-01 00:00:00-04:00,325.5299987792969,116.94000244140625,205.00999450683594,97.61000061035156
2020-08-01 00:00:00-04:00,347.6600036621094,131.8699951171875,225.52999877929688,111.88999938964844
2020-09-01 00:00:00-04:00,355.0,124.08000183105469,210.3300018310547,125.54000091552734
2020-10-01 00:00:00-04:00,357.6199951171875,121.25,202.47000122070312,120.08000183105469
2020-11-01 00:00:00-04:00,391.7699890136719,148.00999450683594,214.07000732421875,134.6999969482422
2020-12-01 00:00:00-05:00,376.7799987792969,181.17999267578125,222.4199981689453,141.47000122070312
2021-01-01 00:00:00-05:00,352.42999267578125,168.1699981689453,231.9600067138672,133.58999633789062
2021-02-01 00:00:00-05:00,331.0,189.0399932861328,232.3800048828125,134.77999877929688
2021-03-01 00:00:00-05:00,352.4800109863281,184.52000427246094,235.77000427246094,132.88999938964844
2021-04-01 00:00:00-04:00,372.0899963378906,186.02000427246094,252.17999267578125,132.6199951171875
2021-05-01 00:00:00-04:00,378.2699890136719,178.64999389648438,249.67999267578125,136.4600067138672
2021-06-01 00:00:00-04:00,395.6700134277344,175.77000427246094,270.8999938964844,154.49000549316406
2021-07-01 00:00:00-04:00,429.7200012207031,176.02000427246094,284.9100036621094,167.50999450683594
2021-08-01 00:00:00-04:00,455.489990234375,181.3000030517578,301.8800048828125,164.74000549316406
2021-09-01 00:00:00-04:00,449.3500061035156,169.1699981689453,281.9200134277344,145.22999572753906
2021-10-01 00:00:00-04:00,491.5400085449219,169.07000732421875,331.6199951171875,167.2899932861328
2021-11-01 00:00:00-04:00,539.3800048828125,144.89999389648438,330.5899963378906,169.24000549316406
2021-12-01 00:00:00-05:00,567.7000122070312,154.88999938964844,336.32000732421875,166.6699981689453
